wind_speed,t2m_c,sshf,net_radiation,e,number,expver,valid_time,oni,oni_3m_mean,oni_lag1,oni_lag3
-0.5249355689881986,-0.6264366873959545,0.8834901488772315,0.1206405578775089,1.0329535051802994,0.0,0.0,1991-10-01,0.79,0.6833333333333335,0.62,0.73
-0.7259317132223635,-1.1682096238536346,1.1561153315168589,-0.3108966273992691,1.1290562523338143,0.0,0.0,1991-11-01,1.21,0.8733333333333334,0.79,0.64
-0.9117832677405532,-1.4975330122770227,1.1137712860488769,-0.836639956927111,1.0899291591346354,0.0,0.0,1991-12-01,1.53,1.1766666666666667,1.21,0.62
-0.9415717847587244,-1.6629017035312468,0.6463900247203607,-0.3011848177281046,1.3739098397308012,0.0,0.0,1992-01-01,1.71,1.4833333333333334,1.53,0.79
-0.3943797751793461,-0.7932193727352302,-0.2147345644472605,0.2361181244722041,0.5191592886536477,0.0,0.0,1992-02-01,1.63,1.6233333333333333,1.71,1.21
-1.4870655409750275,0.2880756274468187,-0.6115667179826476,1.3670660960048655,1.94497260773222,0.0,0.0,1992-03-01,1.48,1.606666666666667,1.63,1.53
-1.1444221910593984,1.3436528443955509,-1.5267893347664998,1.2792043645626556,1.264701109576347,0.0,0.0,1992-04-01,1.29,1.4666666666666668,1.48,1.71
-0.2304500436387392,1.5245803717780644,-1.9703019490464069,0.0610915638151921,-0.1734394157895635,0.0,0.0,1992-05-01,1.06,1.2766666666666666,1.29,1.63
1.0165099495177548,0.8470468489806312,-0.7961096643959141,-1.5111588993094247,-1.5809549071098634,0.0,0.0,1992-06-01,0.73,1.0266666666666666,1.06,1.48
1.4986397845722823,-0.1190909535447052,0.5474933355814987,-1.981943825173334,-1.0782737894068248,0.0,0.0,1992-07-01,0.37,0.7200000000000001,0.73,1.29
1.5215402483533045,-0.7174885942075071,0.8387769987669536,-1.3813644740927449,-1.1688421906702442,0.0,0.0,1992-08-01,0.09,0.3966666666666667,0.37,1.06
0.6655429076526822,-0.9120022276689684,0.5156639049326963,-0.2326570626031212,-0.0451897485225814,0.0,0.0,1992-09-01,-0.13,0.11,0.09,0.73
-0.3589438327570266,-0.9738748839246036,1.323591625214289,0.1657309995039696,0.912140364232476,0.0,0.0,1992-10-01,-0.25,-0.0966666666666666,-0.13,0.37
-0.5075255356459725,-1.2489298165185765,1.168426782295651,-0.1406428349013332,1.0682752926906418,0.0,0.0,1992-11-01,-0.28,-0.2199999999999999,-0.25,0.09
-0.3905469820446269,-1.6273178194548863,0.9611421853966086,-0.4080364119395681,0.7436239017210856,0.0,0.0,1992-12-01,-0.13,-0.2199999999999999,-0.28,-0.13
-0.6717107986835845,-1.5115136643658396,0.7757786583147827,-0.1796346591103498,0.6421549885440438,0.0,0.0,1993-01-01,0.09,-0.1066666666666666,-0.13,-0.25
-1.3038082139425675,-0.8727522514760634,0.0988352365081571,0.938011444181324,1.2825813221603255,0.0,0.0,1993-02-01,0.3,0.0866666666666667,0.09,-0.28
-1.3853987933148906,0.2143163536702726,-0.8563606766511451,1.252130725126515,1.2290077673888766,0.0,0.0,1993-03-01,0.5,0.2966666666666667,0.3,-0.13
-1.0737604696635228,1.260584980442078,-1.6391453009499943,1.4162251742867764,1.033741966408687,0.0,0.0,1993-04-01,0.67,0.49,0.5,0.09
-0.0933970252928928,1.468824403973554,-1.2657602670523107,0.2260506344111175,0.3848516030749588,0.0,0.0,1993-05-01,0.7,0.6233333333333334,0.67,0.3
1.2331118954049451,0.8211011602881944,-0.2855615843305401,-1.2798177227699967,-1.3807098482823337,0.0,0.0,1993-06-01,0.57,0.6466666666666667,0.7,0.5
1.832866733918153,-0.1621491564415542,0.2729616869664197,-1.9252850957429448,-2.0079912246308433,0.0,0.0,1993-07-01,0.32,0.53,0.57,0.67
1.4621558043715466,-0.5644807108649404,0.9861981255167588,-1.0174137921773758,-0.5535589833139416,0.0,0.0,1993-08-01,0.25,0.38,0.32,0.7
0.7186340143340035,-0.732695769761783,0.8481202168668871,-0.1765260703366407,0.2368405652782554,0.0,0.0,1993-09-01,0.15,0.24,0.25,0.57
-0.4161281953796624,-0.674872723949053,1.2066246205645783,0.3969319280847697,0.8670480823389529,0.0,0.0,1993-10-01,0.1,0.1666666666666667,0.15,0.32
-0.6520519088473703,-0.8857857480815599,1.08954634144879,-0.0679249912804387,1.1122092121323923,0.0,0.0,1993-11-01,0.04,0.0966666666666667,0.1,0.25
-0.2576565269548973,-1.4565149308287155,0.997980063319046,-0.3876961203728058,0.9702474529633196,0.0,0.0,1993-12-01,0.06,0.0666666666666667,0.04,0.15
-0.5947487464936704,-1.26727988187196,0.5413118471383808,-0.006215889484205,1.136625054952524,0.0,0.0,1994-01-01,0.06,0.0533333333333334,0.06,0.1
-0.606543094133481,-0.7469949993740972,-0.1656088061994369,0.4731979004734232,0.8097880343405841,0.0,0.0,1994-02-01,0.07,0.0633333333333334,0.06,0.04
-1.2626278338074115,0.5221847711843554,-0.5452400102495853,1.4934584238333886,1.6736299827273362,0.0,0.0,1994-03-01,0.17,0.1,0.07,0.06
-1.0648007284369747,1.3809717506768018,-1.279223929297577,1.474559649944481,0.9536557532615636,0.0,0.0,1994-04-01,0.31,0.1833333333333334,0.17,0.06
0.0405370742267079,1.5656425639603913,-1.4874836851875124,0.2936009913914371,-0.203340945718171,0.0,0.0,1994-05-01,0.42,0.3,0.31,0.07
1.6190313423718643,0.6963939887155982,0.2687573758589694,-1.5826954791963097,-1.769446271891676,0.0,0.0,1994-06-01,0.41,0.38,0.42,0.17
2.197497717379365,-0.164977144611666,1.4472893646864742,-1.814257871588006,-1.3955269197010205,0.0,0.0,1994-07-01,0.44,0.4233333333333334,0.41,0.31
1.749278884501173,-0.6391283258127773,1.491466424019296,-1.1248408367757865,-0.4484442046305573,0.0,0.0,1994-08-01,0.43,0.4266666666666667,0.44,0.42
0.3596035640057358,-0.7089568430686459,1.3390143758426103,0.1455815608293606,0.681967084008749,0.0,0.0,1994-09-01,0.55,0.4733333333333334,0.43,0.41
-0.7911960714404576,-0.7286363569335423,1.1493780188934333,0.5712919494744887,1.343116389610942,0.0,0.0,1994-10-01,0.74,0.5733333333333334,0.55,0.44
-0.50084809415846,-0.9128685134732428,1.078401902188612,-0.2063511723013247,0.9618160199054034,0.0,0.0,1994-11-01,1.01,0.7666666666666667,0.74,0.43
-0.3378154126625997,-1.433529562508464,0.9604328791941266,-0.2434836266670902,0.5565049035471039,0.0,0.0,1994-12-01,1.09,0.9466666666666668,1.01,0.55
-0.5701145239205161,-1.3197655288679635,0.6702038567610487,-0.2642461079649795,0.5702817163529016,0.0,0.0,1995-01-01,0.96,1.0200000000000002,1.09,0.74
-0.8134927636071535,-0.4543141526436108,-0.2203964066152983,0.8195351738114323,1.1656124611681702,0.0,0.0,1995-02-01,0.72,0.9233333333333336,0.96,1.01
-1.2932611289886624,0.5278848582586034,-0.6875847191159355,1.6090704549657373,1.3651876350215522,0.0,0.0,1995-03-01,0.53,0.7366666666666668,0.72,1.09
-1.2857884914145066,1.503887536328815,-1.5987351289614236,1.6266361503200588,1.0858333180021449,0.0,0.0,1995-04-01,0.3,0.5166666666666668,0.53,0.96
-0.0261516255217061,1.643086309325988,-1.140675707879753,0.1616421208751095,-0.3851301538510031,0.0,0.0,1995-05-01,0.14,0.3233333333333335,0.3,0.72
1.1127180961010028,1.0776553158542084,-0.561579267810326,-1.216032372843974,-1.362866720303765,0.0,0.0,1995-06-01,-0.03,0.1366666666666668,0.14,0.53
1.7078558839341238,0.0385375291867244,0.6113292493546848,-1.8248704490759244,-1.4004920050876972,0.0,0.0,1995-07-01,-0.24,-0.0433333333333331,-0.03,0.3
1.7175194575296142,-0.314664469920872,0.902256614988662,-1.187959647434516,-0.8795704580920846,0.0,0.0,1995-08-01,-0.54,-0.2699999999999998,-0.24,0.14
0.9187629653614926,-0.5060977037897564,0.4694186753510593,-0.0986739947457738,-0.3953730635897195,0.0,0.0,1995-09-01,-0.81,-0.5299999999999999,-0.54,-0.03
-0.3917543459529303,-0.4547932442270231,0.6808308423464641,0.4489509080384926,0.4006198828120155,0.0,0.0,1995-10-01,-0.97,-0.7733333333333331,-0.81,-0.24
-0.5733718780560161,-0.9471070201619166,1.100220467941017,-0.1936883720780019,0.4554729745739317,0.0,0.0,1995-11-01,-1.0,-0.9266666666666664,-0.97,-0.54
-0.5803361424413948,-1.411491349671528,0.8103477430594179,-0.2144768787702758,0.4258171006302044,0.0,0.0,1995-12-01,-0.98,-0.9833333333333332,-1.0,-0.81
-0.4542292864856528,-1.3176298341623702,0.1536020072210087,-0.1101497478141127,0.4500671256605416,0.0,0.0,1996-01-01,-0.9,-0.96,-0.98,-0.97
-0.7817871327402279,-0.5440035278931346,-0.2424769881055605,0.7602319751405251,0.7686659310949795,0.0,0.0,1996-02-01,-0.75,-0.8766666666666665,-0.9,-1.0
-1.1714629823732887,0.7492214939002755,-1.0573864959459018,1.643114562531204,1.3046674486546348,0.0,0.0,1996-03-01,-0.59,-0.7466666666666665,-0.75,-0.98
-1.1218072052736263,1.410180408388734,-1.3184665416174557,1.253320663991986,0.6204144338823095,0.0,0.0,1996-04-01,-0.39,-0.5766666666666665,-0.59,-0.9
-0.1011107590759769,1.5204413145689462,-1.3268011635716643,0.3692987426693616,-0.2721191887075244,0.0,0.0,1996-05-01,-0.31,-0.4299999999999999,-0.39,-0.75
0.9045386476754308,0.6718390134430409,-0.2220627828560609,-1.565437751008872,-1.2102860087729694,0.0,0.0,1996-06-01,-0.3,-0.3333333333333332,-0.31,-0.59
1.512477397926211,-0.1966069915021727,0.3351728839048628,-1.9940384042859276,-2.045293141103913,0.0,0.0,1996-07-01,-0.27,-0.2933333333333331,-0.3,-0.39
1.3635227087118125,-0.8028134573851383,0.8562739492949606,-1.321759091675928,-0.7545110117210324,0.0,0.0,1996-08-01,-0.32,-0.2966666666666666,-0.27,-0.31
0.3043588199356254,-0.6396429510430385,1.0198106883731934,-0.031888495189311,0.2419577684094154,0.0,0.0,1996-09-01,-0.35,-0.3133333333333332,-0.32,-0.3
-0.1888459295194272,-0.8431833561029468,1.0392908458877397,0.0663024261130746,0.3622677870035933,0.0,0.0,1996-10-01,-0.4,-0.3566666666666665,-0.35,-0.27
-0.893713425175009,-0.992878033201151,1.22755024983797,0.2579172839797443,1.174320965832108,0.0,0.0,1996-11-01,-0.45,-0.3999999999999998,-0.4,-0.32
-0.692146773251216,-1.4301624431447415,0.991356217762014,-0.4071746822143911,0.4830738417210823,0.0,0.0,1996-12-01,-0.49,-0.4466666666666665,-0.45,-0.35
-0.3260997866559019,-1.51310287608882,0.1703255179872678,-0.1711547181067202,0.1070534222366848,0.0,0.0,1997-01-01,-0.5,-0.4799999999999998,-0.49,-0.4
